ID Industry Sector,Industry Sector,ID Industry Sub-Sector,Industry Sub-Sector,ID Industry Group,Industry Group,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group,Geography,ID Geography,Slug Geography
31-33,Manufacturing,31-33,Manufacturing,3331M,"Construction, & mining & oil & gas field machinery manufacturing ",2017,2017,01000US,United States,TRUE,TRUE,2640,1261.374243,84443.475,36571.70524,25,construction-mining-oil-gas-field-machinery-manufacturing-,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5617Z,Services to buildings & dwellings (except cleaning during construction & immediately after construction),2017,2017,01000US,United States,TRUE,TRUE,150121,9471.625487,30317.31339,2263.235031,1241,services-to-buildings-dwellings-except-cleaning-during-construction-immediately-after-construction,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4232,Furniture & home furnishing merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,12835,2780.43893,55591.04355,13349.11721,123,furniture-home-furnishing-merchant-wholesalers,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,6231,Nursing Care Facilities,2017,2017,01000US,United States,TRUE,TRUE,114431,8277.933036,40990.42886,2815.084131,1023,nursing-care-facilities,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,33311,Agricultural implement manufacturing,2017,2017,01000US,United States,TRUE,TRUE,4736,1689.358519,54712.67103,12104.81229,48,agricultural-implement-manufacturing,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4233,Lumber & other construction materials merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,19145,3395.195087,60990.43656,11162.71174,158,lumber-other-construction-materials-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,332MZ,Miscellaneous fabricated metal products manufacturing,2017,2017,01000US,United States,TRUE,TRUE,20613,3522.811555,51328.99985,9011.275147,188,miscellaneous-fabricated-metal-products-manufacturing,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",56173,Landscaping services,2017,2017,01000US,United States,TRUE,TRUE,133127,8923.792716,29895.43161,1443.819131,987,landscaping-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4234,Professional & commercial equipment & supplies merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,36860,4708.629585,96653.59547,13665.54606,382,professional-commercial-equipment-supplies-merchant-wholesalers,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,623M,"Residential care facilities, except skilled nursing facilities",2017,2017,01000US,United States,TRUE,TRUE,95348,7560.388189,32564.23517,2780.698482,877,residential-care-facilities-except-skilled-nursing-facilities,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,332M,"Structural metals, & boiler, tank, & shipping container manufacturing ",2017,2017,01000US,United States,TRUE,TRUE,29118,4185.948572,51625.79271,7354.592883,277,structural-metals-boiler-tank-shipping-container-manufacturing-,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5616,Investigation & security services,2017,2017,01000US,United States,TRUE,TRUE,131995,8886.061121,35680.11817,2544.060219,1153,investigation-security-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4235,Metals & minerals (except petroleum) merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,6844,2030.695525,68080.45792,15358.45506,74,metals-minerals-except-petroleum-merchant-wholesalers,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,6241,Individual & family services,2017,2017,01000US,United States,TRUE,TRUE,316532,13687.35717,34525.89199,1736.506604,3006,individual-family-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,33299M,Ordnance,2017,2017,01000US,United States,TRUE,TRUE,1008,779.4576352,20099.59028,10184.77232,7,ordnance,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4236,Household appliances & electrical & electronic goods merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,33912,4516.793343,80063.36813,11059.70165,345,household-appliances-electrical-electronic-goods-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3328,"Coating, engraving, heat treating & allied activities ",2017,2017,01000US,United States,TRUE,TRUE,7251,2090.180112,49674.51,15124.98305,75,coating-engraving-heat-treating-allied-activities-,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5615,Travel arrangements & reservation services,2017,2017,01000US,United States,TRUE,TRUE,38838,4833.043355,66228.3451,10022.77333,361,travel-arrangements-reservation-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4237,"Hardware, & plumbing & heating equipment, & supplies merchant wholesalers",2017,2017,01000US,United States,TRUE,TRUE,17577,3253.335884,67519.44262,10382.53721,183,hardware-plumbing-heating-equipment-supplies-merchant-wholesalers,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,6242,"Community food & housing, & emergency services ",2017,2017,01000US,United States,TRUE,TRUE,16610,3162.666184,41456.19266,6042.96225,149,community-food-housing-emergency-services-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3327,"Machine shops; turned product; screw, nut & bolt manufacturing  ",2017,2017,01000US,United States,TRUE,TRUE,31201,4332.828313,54000.25464,8001.596141,327,machine-shops-turned-product-screw-nut-bolt-manufacturing-,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5614,Business support services,2017,2017,01000US,United States,TRUE,TRUE,55995,5800.33929,50027.69885,5920.252501,518,business-support-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4238,"Machinery, equipment, & supplies merchant wholesalers     ",2017,2017,01000US,United States,TRUE,TRUE,34977,4587.029733,67183.92158,8998.62782,323,machinery-equipment-supplies-merchant-wholesalers-,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,6243,Vocational rehabilitation services,2017,2017,01000US,United States,TRUE,TRUE,16815,3182.10443,22914.56872,4224.177117,201,vocational-rehabilitation-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3322,Cutlery & hand tool manufacturing,2017,2017,01000US,United States,TRUE,TRUE,3512,1454.817196,46514.83713,16504.30344,30,cutlery-hand-tool-manufacturing,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,42393,Recyclable material merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,8627,2279.804331,40557.08346,9931.249814,78,recyclable-material-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3321,Metal forgings & stampings,2017,2017,01000US,United States,TRUE,TRUE,4716,1685.788651,65386.49109,16753.02117,46,metal-forgings-stampings,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5613,Employment services,2017,2017,01000US,United States,TRUE,TRUE,112018,8190.758263,46738.36046,4048.926313,1028,employment-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4239Z,Miscellaneous durable goods merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,19303,3409.160838,53624.89893,9839.379453,187,miscellaneous-durable-goods-merchant-wholesalers,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,6244,Child day care services,2017,2017,01000US,United States,TRUE,TRUE,123860,8609.893681,24335.63826,1642.648977,1184,child-day-care-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,331M,Iron & steel mills & steel product manufacturing,2017,2017,01000US,United States,TRUE,TRUE,11815,2667.748926,59732.82192,13671.48212,107,iron-steel-mills-steel-product-manufacturing,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",55,Management of companies & enterprises,55,Management of companies & enterprises,2017,2017,01000US,United States,TRUE,TRUE,19440,3421.224031,100201.8341,16595.51166,205,management-of-companies-enterprises-55,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4241,Paper & paper products merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,6170,1928.14975,58529.21005,19964.04309,67,paper-paper-products-merchant-wholesalers,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",71,"Arts, Entertainment & Recreation",711,"Performing arts, spectator sports & related industries",2017,2017,01000US,United States,TRUE,TRUE,99289,7714.178609,63146.53025,6986.248237,965,performing-arts-spectator-sports-related-industries,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3315,Foundries,2017,2017,01000US,United States,TRUE,TRUE,4960,1728.836954,45217.00887,12581.27224,46,foundries,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4243,"Apparel, piece goods, & notions merchant wholesalers",2017,2017,01000US,United States,TRUE,TRUE,34528,4557.551357,51809.39721,8866.642331,316,apparel-piece-goods-notions-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3314,Nonferrous metal (except aluminum) production & processing,2017,2017,01000US,United States,TRUE,TRUE,2743,1285.741377,81153.28363,60312.51801,27,nonferrous-metal-except-aluminum-production-processing,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5419Z,"Other professional, scientific & technical services ",2017,2017,01000US,United States,TRUE,TRUE,48002,5371.652688,66560.04725,9734.443296,473,other-professional-scientific-technical-services-,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4244,Grocery & related product merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,118661,8428.518028,48965.33211,3858.946347,1051,grocery-related-product-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3313,Aluminum production & processing,2017,2017,01000US,United States,TRUE,TRUE,2814,1302.272537,38037.05828,10860.39811,28,aluminum-production-processing,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",71,"Arts, Entertainment & Recreation",712,"Museums, art galleries, historical sites, & similar institutions",2017,2017,01000US,United States,TRUE,TRUE,55629,5781.412495,36947.40964,3583.354431,550,museums-art-galleries-historical-sites-similar-institutions,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",54194,Veterinary services,2017,2017,01000US,United States,TRUE,TRUE,39423,4869.224758,49564.9568,7017.057265,357,veterinary-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4245,Farm product raw material merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,2284,1173.260537,74748.95841,20765.47811,20,farm-product-raw-material-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,327M,"Cement, concrete, lime, & gypsum product manufacturing ",2017,2017,01000US,United States,TRUE,TRUE,12951,2792.965912,63883.02664,10944.9626,120,cement-concrete-lime-gypsum-product-manufacturing-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3279,Miscellaneous nonmetallic mineral product manufacturing,2017,2017,01000US,United States,TRUE,TRUE,6865,2033.807392,67162.76169,21913.69574,65,miscellaneous-nonmetallic-mineral-product-manufacturing,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4247,Petroleum & petroleum products merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,8554,2270.142946,62984.66296,11928.836,80,petroleum-petroleum-products-merchant-wholesalers,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",71,"Arts, Entertainment & Recreation",71395,Bowling centers,2017,2017,01000US,United States,TRUE,TRUE,6322,1951.747075,21646.44242,8703.697481,52,bowling-centers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5418,"Advertising, public relations & related services",2017,2017,01000US,United States,TRUE,TRUE,80169,6935.549053,90423.61236,6872.575271,752,advertising-public-relations-related-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4248,Alcoholic beverages merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,15459,3051.22008,69083.05388,12718.29011,150,alcoholic-beverages-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3272,Glass & glass product manufacturing,2017,2017,01000US,United States,TRUE,TRUE,12256,2717.045996,56959.38789,10911.17044,112,glass-glass-product-manufacturing,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",71,"Arts, Entertainment & Recreation",713Z,Amusement & Recreation,2017,2017,01000US,United States,TRUE,TRUE,278663,12856.6704,34469.48048,2003.951809,2592,amusement-recreation,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5417,Scientific research & development services,2017,2017,01000US,United States,TRUE,TRUE,126037,8684.684975,106373.7186,6178.745023,1271,scientific-research-development-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,42491,Farm supplies merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,6894,2038.096908,61885.86771,14821.63003,62,farm-supplies-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,327120,Clay building material & refractories manufacturing,2017,2017,01000US,United States,TRUE,TRUE,1591,979.2421619,54274.09114,29649.49138,17,clay-building-material-refractories-manufacturing,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,32711,"Pottery, ceramics, & plumbing fixture manufacturing  ",2017,2017,01000US,United States,TRUE,TRUE,782,686.5440865,52703.12148,27151.72278,9,pottery-ceramics-plumbing-fixture-manufacturing-,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4249Z,Miscellaneous nondurable goods merchant wholesalers,2017,2017,01000US,United States,TRUE,TRUE,20787,3537.631211,47074.94477,9157.411332,200,miscellaneous-nondurable-goods-merchant-wholesalers,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",72,Accommodation & Food Services,7211,Traveler accommodation,2017,2017,01000US,United States,TRUE,TRUE,177236,10283.47986,37488.269,2494.364915,1547,traveler-accommodation,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5416,"Management, scientific & technical consulting services",2017,2017,01000US,United States,TRUE,TRUE,176751,10269.54381,97386.66556,5623.950201,1801,management-scientific-technical-consulting-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,424M,"Drugs, sundries, & chemical & allied products merchant  wholesalers ",2017,2017,01000US,United States,TRUE,TRUE,24891,3870.676056,90069.08352,16773.38148,233,drugs-sundries-chemical-allied-products-merchant-wholesalers-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3262M,"Rubber products, except tires, manufacturing ",2017,2017,01000US,United States,TRUE,TRUE,4320,1613.477882,46534.56829,11166.17603,46,rubber-products-except-tires-manufacturing-,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",72,Accommodation & Food Services,721M,Recreational vehicle parks & camps and rooming & boarding houses,2017,2017,01000US,United States,TRUE,TRUE,8952,2322.328634,22244.27659,7378.554534,94,recreational-vehicle-parks-camps-and-rooming-boarding-houses,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5415,Computer Systems Design,2017,2017,01000US,United States,TRUE,TRUE,468292,16574.58551,124243.8097,3500.654545,4564,computer-systems-design,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4251,Wholesale electronic markets & agents & brokers,2017,2017,01000US,United States,TRUE,TRUE,15424,3047.767111,76697.50687,16628.52432,153,wholesale-electronic-markets-agents-brokers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,32621,Tire manufacturing,2017,2017,01000US,United States,TRUE,TRUE,1260,871.4538535,74962.81111,30671.2211,12,tire-manufacturing,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3261,Plastics product manufacturing,2017,2017,01000US,United States,TRUE,TRUE,31456,4350.46623,46318.64449,5684.003815,301,plastics-product-manufacturing,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,42S,Not specified wholesale trade,2017,2017,01000US,United States,TRUE,TRUE,17023,3201.706062,54903.95694,10258.18377,171,not-specified-wholesale-trade,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",72,Accommodation & Food Services,7224,"Drinking places, alcoholic beverages ",2017,2017,01000US,United States,TRUE,TRUE,23202,3737.225929,27780.34148,4600.035525,198,drinking-places-alcoholic-beverages-,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5414,Specialized design services,2017,2017,01000US,United States,TRUE,TRUE,48932,5423.294261,62354.82443,6546.6258,473,specialized-design-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4411,Car Dealers,2017,2017,01000US,United States,TRUE,TRUE,126688,8706.921795,54611.01069,3802.402956,1111,car-dealers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,325M,Industrial & miscellaneous chemicals,2017,2017,01000US,United States,TRUE,TRUE,16602,3161.905186,73639.06891,9927.619783,164,industrial-miscellaneous-chemicals,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",72,Accommodation & Food Services,722Z,Restaurants & Food Services,2017,2017,01000US,United States,TRUE,TRUE,1211575,26071.67912,23287.62591,645.3981129,10037,restaurants-food-services,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5413,"Architectural, engineering & related services",2017,2017,01000US,United States,TRUE,TRUE,179510,10348.56056,89536.4595,4470.664099,1812,architectural-engineering-related-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4412,Other motor vehicle dealers,2017,2017,01000US,United States,TRUE,TRUE,15038,3009.422089,54258.95777,12351.513,138,other-motor-vehicle-dealers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3256,"Soap, cleaning compound, & cosmetics manufacturing ",2017,2017,01000US,United States,TRUE,TRUE,17454,3241.944239,48158.62662,12067.27624,161,soap-cleaning-compound-cosmetics-manufacturing-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3255,"Paint, coating, & adhesive manufacturing ",2017,2017,01000US,United States,TRUE,TRUE,6331,1953.135333,61060.37103,12858.82285,63,paint-coating-adhesive-manufacturing-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4413,"Automotive parts, accessories, & tire stores  ",2017,2017,01000US,United States,TRUE,TRUE,51769,5577.842749,36008.95573,3709.9058,414,automotive-parts-accessories-tire-stores-,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",811192,Car washes,2017,2017,01000US,United States,TRUE,TRUE,26330,3980.826041,31765.75837,9986.560714,191,car-washes,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5412,"Accounting, tax preparation, bookkeeping & payroll services",2017,2017,01000US,United States,TRUE,TRUE,127302,8727.841322,69103.96784,5118.801902,1257,accounting-tax-preparation-bookkeeping-payroll-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,442,Furniture & home furnishings stores,2017,2017,01000US,United States,TRUE,TRUE,60358,6021.322256,46029.04594,5432.482315,553,furniture-home-furnishings-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3254,Pharmaceutical & medicine manufacturing,2017,2017,01000US,United States,TRUE,TRUE,68298,6403.678924,103629.577,8135.91283,677,pharmaceutical-medicine-manufacturing,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8111Z,Automotive repair & maintenance,2017,2017,01000US,United States,TRUE,TRUE,131064,8854.904992,41402.65753,2787.642835,1068,automotive-repair-maintenance,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5411,Legal services,2017,2017,01000US,United States,TRUE,TRUE,187822,10582.898,119642.1308,7754.678956,1921,legal-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,443141,Household appliance stores,2017,2017,01000US,United States,TRUE,TRUE,4449,1637.384763,44770.03529,13037.85565,48,household-appliance-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3253,Agricultural chemical manufacturing,2017,2017,01000US,United States,TRUE,TRUE,4176,1586.365204,60652.52658,18488.77752,36,agricultural-chemical-manufacturing,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3252,"Resin, synthetic rubber, & fibers & filaments manufacturing   ",2017,2017,01000US,United States,TRUE,TRUE,9152,2348.113918,53376.42832,15763.68073,91,resin-synthetic-rubber-fibers-filaments-manufacturing-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,443142,Electronics stores,2017,2017,01000US,United States,TRUE,TRUE,77372,6814.035509,70425.35777,7349.642914,703,electronics-stores,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8112,Electronic & precision equipment repair and maintenance,2017,2017,01000US,United States,TRUE,TRUE,14355,2940.344017,41985.29328,7186.128246,120,electronic-precision-equipment-repair-and-maintenance,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",53M,"Commercial, industrial & other intangible assets rental & leasing",2017,2017,01000US,United States,TRUE,TRUE,14663,2971.694353,68987.282,14909.843,134,commercial-industrial-other-intangible-assets-rental-leasing,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,44413,Hardware stores,2017,2017,01000US,United States,TRUE,TRUE,24500,3840.197449,36441.37029,8280.895772,238,hardware-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3241M,Miscellaneous petroleum & coal products,2017,2017,01000US,United States,TRUE,TRUE,1018,783.3142268,128349.1857,108022.7156,13,miscellaneous-petroleum-coal-products,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8113,Commercial & industrial machinery & equipment repair & maintenance,2017,2017,01000US,United States,TRUE,TRUE,23657,3773.643097,53199.82158,8780.719878,200,commercial-industrial-machinery-equipment-repair-maintenance,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",532M,Other consumer goods rental (Legacy),2017,2017,01000US,United States,TRUE,TRUE,13553,2857.092009,42958.59692,14034.8369,111,other-consumer-goods-rental-legacy,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4441Z,Building material & supplies dealers,2017,2017,01000US,United States,TRUE,TRUE,90484,7366.053667,36132.01537,3557.036253,816,building-material-supplies-dealers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,32411,Petroleum refining,2017,2017,01000US,United States,TRUE,TRUE,19178,3398.116748,92045.77954,9501.106962,179,petroleum-refining,California,04000US06,california
44156,"Agriculture, Forestry, Fishing and Hunting, and Mining",11,"Agriculture, Forestry, Fishing, & Hunting",111,Farming,2017,2017,01000US,United States,TRUE,TRUE,259813,12421.0088,29439.89099,1744.974532,2106,farming,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4442,Lawn & garden equipment & supplies stores,2017,2017,01000US,United States,TRUE,TRUE,13785,2881.422953,42914.98687,11737.98292,139,lawn-garden-equipment-supplies-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3231,Printing & related support activities,2017,2017,01000US,United States,TRUE,TRUE,52017,5591.147408,48821.67211,5663.907509,507,printing-related-support-activities,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8114,Personal & household goods repair & maintenance,2017,2017,01000US,United States,TRUE,TRUE,17147,3213.334541,34989.78008,4188.073852,141,personal-household-goods-repair-maintenance,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4451,Grocery Stores,2017,2017,01000US,United States,TRUE,TRUE,316241,13681.17992,31032.23289,1422.702936,2788,grocery-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3222M,Miscellaneous paper & pulp products,2017,2017,01000US,United States,TRUE,TRUE,2802,1299.493316,55606.41078,15551.02229,32,miscellaneous-paper-pulp-products,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",812111,Barber shops,2017,2017,01000US,United States,TRUE,TRUE,8207,2223.64322,26172.2387,13812.65219,64,barber-shops,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",5321,Automotive equipment rental & leasing,2017,2017,01000US,United States,TRUE,TRUE,26108,3964.033638,39998.86564,5953.623665,220,automotive-equipment-rental-leasing,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4452,Specialty food stores,2017,2017,01000US,United States,TRUE,TRUE,30024,4250.461934,33978.52754,6614.078801,258,specialty-food-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,32221,Paperboard container manufacturing,2017,2017,01000US,United States,TRUE,TRUE,8950,2322.069332,51150.08726,10811.49904,83,paperboard-container-manufacturing,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3221,"Pulp, paper, & paperboard mills ",2017,2017,01000US,United States,TRUE,TRUE,7780,2165.050295,65449.09216,17003.45973,78,pulp-paper-paperboard-mills-,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",812112,Beauty salons,2017,2017,01000US,United States,TRUE,TRUE,77471,6818.374132,23633.04604,1881.600949,669,beauty-salons,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4453,"Beer, wine, & liquor stores ",2017,2017,01000US,United States,TRUE,TRUE,21726,3616.553297,39908.87278,6274.941108,189,beer-wine-liquor-stores-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3219ZM,Miscellaneous wood products,2017,2017,01000US,United States,TRUE,TRUE,17174,3215.860951,42951.70484,8923.874136,161,miscellaneous-wood-products,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",531,Real estate,2017,2017,01000US,United States,TRUE,TRUE,305044,13441.17301,69054.08745,3692.14472,2934,real-estate,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,44611,Pharmacies & drug stores,2017,2017,01000US,United States,TRUE,TRUE,93354,7481.344359,46119.78434,3887.095009,820,pharmacies-drug-stores,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8121M,Nail salons & other personal care services,2017,2017,01000US,United States,TRUE,TRUE,53780,5684.82037,22429.48618,3301.841018,509,nail-salons-other-personal-care-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,32199M,Prefabricated wood buildings & mobile homes,2017,2017,01000US,United States,TRUE,TRUE,1355,903.7068843,39017.34391,15406.70941,21,prefabricated-wood-buildings-mobile-homes,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,52M2,"Securities, commodities, funds, trusts & other financial investments",2017,2017,01000US,United States,TRUE,TRUE,117716,8395.117383,144986.5907,10298.86802,1171,securities-commodities-funds-trusts-other-financial-investments,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,446Z,"Health & personal care, except drug, stores ",2017,2017,01000US,United States,TRUE,TRUE,51733,5575.908757,38841.4403,4284.095261,433,health-personal-care-except-drug-stores-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3212,"Veneer, plywood, & engineered wood products ",2017,2017,01000US,United States,TRUE,TRUE,1184,844.7650086,39643.8201,9896.963163,14,veneer-plywood-engineered-wood-products-,California,04000US06,california
